AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A687602,Glacier,2014-10-07 16:23:00,Transfer,Partner,Cat,Neutered Male,2 months,Siamese Mix,Lynx Point
A687583,Magilla,2014-09-13 15:59:00,Adoption,,Dog,Neutered Male,4 years,Pit Bull/Mastiff,Brown
A679459,Major,2014-06-13 12:48:00,Euthanasia,Behavior,Dog,Neutered Male,3 years,Border Collie Mix,Black/White
A680948,,2014-06-16 11:22:00,Adoption,,Dog,Spayed Female,1 year,German Shepherd/Australian Kelpie,Brown/White
A704516,,2015-06-05 18:20:00,Transfer,Partner,Dog,Intact Female,1 weeks,Chihuahua Shorthair Mix,Tricolor
A713754,Harper,2015-10-27 16:44:00,Adoption,,Dog,Neutered Male,1 year,Catahoula Mix,Blue Merle
A709135,Toothless,2015-10-14 15:15:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black
A708975,,2015-08-19 14:27:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A669212,,2013-12-19 10:21:00,Euthanasia,Suffering,Cat,Intact Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A670656,Mischief,2015-08-08 18:35:00,Adoption,,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Blue Tabby/White
A705065,Diana,2015-08-12 10:56:00,Transfer,Partner,Dog,Spayed Female,2 years,Australian Shepherd,Black
A685033,,2014-08-01 15:02:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby
A666329,,2013-11-09 14:43:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A702959,Booboo,2015-05-27 18:50:00,Return_to_owner,,Dog,Neutered Male,1 year,Shih Tzu Mix,Gray/White
A689222,,2014-10-02 09:00:00,Transfer,SCRP,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby
A708874,Louanne,2015-09-27 12:35:00,Adoption,Offsite,Dog,Spayed Female,2 years,Catahoula Mix,Blue Merle
A711477,Ollie,2015-09-16 18:26:00,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Orange Tabby
A688368,,2014-09-18 16:15:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A675300,Blue,2014-04-07 17:18:00,Return_to_owner,,Dog,Neutered Male,2 years,Pit Bull/German Shepherd,Fawn
A701999,Luna,2015-05-12 17:39:00,Adoption,,Dog,Spayed Female,2 years,Yorkshire Terrier/Miniature Poodle,Tan/Silver
A717708,Rumi,2015-12-22 00:00:00,Transfer,Partner,Cat,Neutered Male,9 months,Domestic Shorthair Mix,Cream Tabby
A666059,Little John,2013-11-05 12:54:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,White/Orange Tabby
A709661,Delilah,2015-09-22 14:23:00,Adoption,Foster,Dog,Spayed Female,1 year,Chihuahua Longhair Mix,Tan/White
A674573,Maddie,2014-03-24 18:09:00,Adoption,,Dog,Spayed Female,2 months,Carolina Dog Mix,Tan/Black
A714043,Bella B.,2015-10-18 17:58:00,Adoption,,Dog,Spayed Female,2 months,Dachshund Mix,Tan/White
A696746,Nibbler,2016-02-01 13:57:00,Adoption,Foster,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Black/White
A704218,Sansa,2015-07-26 18:28:00,Adoption,Foster,Dog,Spayed Female,1 month,Chihuahua Shorthair Mix,Brown/White
A716398,Gracy,2015-12-24 12:21:00,Adoption,,Cat,Intact Female,2 months,Domestic Medium Hair Mix,Blue Tabby
A707116,Heidi,2015-09-29 14:41:00,Transfer,Partner,Dog,Spayed Female,1 year,Labrador Retriever/Chinese Sharpei,White/Brown
A678657,Pokey,2014-07-15 16:37:00,Adoption,,Dog,Neutered Male,4 years,Chihuahua Shorthair/French Bulldog,White/Brown
A716587,,2015-11-25 20:20:00,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Shorthair Mix,Tricolor
A705491,,2015-06-18 13:32:00,Transfer,Partner,Dog,Intact Female,1 month,German Shepherd Mix,Black/Tan
A690359,,2014-10-23 17:14:00,Adoption,,Dog,Neutered Male,4 months,Labrador Retriever Mix,Tan/White
A704514,Java,2015-06-27 12:30:00,Adoption,Foster,Dog,Spayed Female,6 years,Labrador Retriever Mix,Black/White
A655501,Lucy,2013-12-26 08:25:00,Adoption,Foster,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White
A668720,Oreo,2013-12-18 14:39:00,Transfer,SCRP,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black/White
A685505,,2014-08-08 17:43:00,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico
A699425,Moe,2015-05-14 19:06:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Cream Tabby
A707094,Bernie,2015-07-13 18:43:00,Adoption,,Dog,Neutered Male,8 months,Beagle Mix,Red/Black
A710999,,2015-09-01 09:00:00,Transfer,SCRP,Cat,Unknown,5 months,Domestic Shorthair Mix,Brown Tabby
A713865,Drewster,2015-10-29 12:00:00,Transfer,Partner,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Orange Tabby
A679782,Sunshine,2014-07-02 14:39:00,Transfer,Partner,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Blue Tabby
A712225,Tangerine,2015-11-06 16:02:00,Return_to_owner,,Cat,Intact Female,2 years,Domestic Shorthair Mix,Orange Tabby
A705901,,2015-06-26 11:40:00,Transfer,Partner,Dog,Neutered Male,3 years,Pekingese/Cavalier Span,Red/White
A701147,Mozzy,2015-06-23 11:38:00,Adoption,Foster,Dog,Neutered Male,2 months,Dachshund/Manchester Terrier,Buff/White
A682640,Lulu,2014-07-04 17:22:00,Adoption,,Cat,Spayed Female,2 years,Siamese Mix,Lynx Point
A720679,Jasper,2016-02-14 11:45:00,Return_to_owner,,Dog,Intact Male,7 years,Boxer Mix,Red/White
A697990,Tinkerbell,2015-03-06 17:55:00,Return_to_owner,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Brown Tabby/White
A664491,,2013-10-10 18:44:00,Died,In Kennel,Dog,Intact Male,1 month,Labrador Retriever Mix,Black
A710113,Ramona,2015-08-21 13:34:00,Return_to_owner,,Cat,Spayed Female,10 years,Domestic Longhair Mix,Black/White
A680066,Bobby,2014-07-26 15:24:00,Adoption,Foster,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Orange Tabby/White
A720774,Belle,2016-02-20 18:04:00,Adoption,,Dog,Spayed Female,1 year,Anatol Shepherd Mix,White/Brown Brindle
A718203,Crissy,2016-01-06 18:48:00,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black
A678311,Bastian,2014-07-27 12:26:00,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever,Black
A689391,,2014-10-07 11:07:00,Euthanasia,Suffering,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A695436,,2015-01-16 09:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Medium Hair,Black/White
A680214,,2014-05-31 11:31:00,Transfer,Partner,Dog,Intact Female,1 month,German Shepherd Mix,Brown
A719420,Maya,2016-01-29 13:25:00,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A589841,Freddy,2015-06-09 11:15:00,Return_to_owner,,Dog,Neutered Male,5 years,Pit Bull/Plott Hound,Brown Brindle/White
A435358,Dingo,2015-04-02 18:34:00,Return_to_owner,,Dog,Spayed Female,9 years,Australian Cattle Dog Mix,Tricolor
A686467,Duke,2014-11-22 19:37:00,Adoption,,Dog,Neutered Male,4 years,Catahoula Mix,White/Tan
A691670,Ranger,2014-11-23 16:50:00,Adoption,,Dog,Neutered Male,8 months,Border Collie Mix,Black/White
A716655,Tofurkey,2015-11-28 16:49:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A683092,Zephyr,2014-11-15 14:25:00,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Calico
A686186,Riley,2014-09-05 15:07:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Medium Hair Mix,Orange Tabby/White
A708382,Kino,2015-08-04 12:15:00,Return_to_owner,,Dog,Neutered Male,3 years,Belgian Malinois Mix,Tan/Black
A686649,Azul,2014-09-09 13:30:00,Transfer,Partner,Dog,Intact Male,2 years,Pit Bull Mix,Blue/White
A688747,,2014-09-23 13:23:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Brown Tabby
A707958,Stitch,2015-07-29 00:00:00,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Tan
A711404,Adrianna,2015-09-09 17:30:00,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Tan/White
A690103,Kinki,2014-10-20 17:36:00,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Tortie
A667087,,2013-11-13 16:00:00,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair,Torbie
A693871,,2014-12-20 18:44:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Fawn
A704006,Button,2015-06-09 13:40:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A707557,Cairo,2015-07-25 16:06:00,Transfer,Partner,Dog,Intact Male,3 years,Pit Bull Mix,Brown
A700287,Austin,2015-06-06 14:06:00,Adoption,,Dog,Neutered Male,10 months,Labrador Retriever,Black/White
A599639,Zeus,2015-05-06 18:14:00,Return_to_owner,,Dog,Neutered Male,7 years,Doberman Pinsch Mix,Red/Tan
A689299,,2014-10-05 17:01:00,Adoption,,Dog,Neutered Male,6 years,Shih Tzu,Brown/White
A706023,,2015-06-24 16:33:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A694383,,2014-12-31 16:03:00,Adoption,,Dog,Spayed Female,2 months,Akita Mix,Brown/White
A593567,Bruno,2015-10-04 11:53:00,Return_to_owner,,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Sable/White
A680832,Katy,2014-06-12 14:49:00,Transfer,Partner,Cat,Spayed Female,9 years,Domestic Longhair Mix,White/Black
A694991,Tuxedo,2015-01-15 13:56:00,Return_to_owner,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black
A687318,Ziggy,2014-09-13 15:26:00,Adoption,,Cat,Spayed Female,2 years,Domestic Longhair Mix,Black
A712625,Emily Rae,2015-10-05 17:21:00,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Orange Tabby
A619157,Zebra,2015-02-03 17:12:00,Euthanasia,Aggressive,Dog,Spayed Female,3 years,Pit Bull Mix,Brown Brindle/White
A692742,,2014-11-25 09:00:00,Transfer,SCRP,Cat,Intact Male,8 months,Domestic Shorthair Mix,Black
A702344,,2015-05-13 09:00:00,Transfer,SCRP,Cat,Unknown,1 year,Siamese Mix,Lynx Point
A665494,Bear,2013-10-20 17:42:00,Return_to_owner,,Dog,Neutered Male,10 months,Chihuahua Shorthair/Pug,Tan
A701281,Rocky,2015-04-27 18:18:00,Return_to_owner,,Dog,Neutered Male,4 years,Pit Bull Mix,White/Brown Brindle
A680632,,2014-06-10 13:22:00,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Cream Tabby/White
A702183,Riley,2015-05-26 19:24:00,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown
A671706,,2014-02-12 11:34:00,Euthanasia,Aggressive,Dog,Intact Female,2 years,Staffordshire Mix,Black/White
A707310,Legs,2015-08-13 13:26:00,Transfer,Partner,Dog,Neutered Male,5 months,Chihuahua Longhair Mix,Brown
A701598,Moby,2015-05-09 14:07:00,Transfer,Partner,Dog,Intact Male,2 years,Australian Shepherd Mix,Cream
A677941,,2014-05-02 16:52:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie
A702604,Peanut,2015-05-20 17:19:00,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Black/Tan
A666040,,2013-10-26 17:03:00,Transfer,Partner,Dog,Intact Female,4 weeks,Rottweiler Mix,Black/Tan
A642711,Third,2013-11-26 12:19:00,Transfer,Partner,Dog,Neutered Male,2 years,Pit Bull Mix,White/Gray
A704245,,2015-06-07 18:21:00,Adoption,,Dog,Spayed Female,2 months,Black Mouth Cur Mix,Tan/White
A707851,Tank,2015-07-21 17:16:00,Return_to_owner,,Dog,Neutered Male,2 years,Pit Bull Mix,White/Black
A685050,,2014-08-02 09:00:00,Transfer,SCRP,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby
A682532,,2014-07-03 17:01:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie
A414198,Shelly,2015-01-30 13:43:00,Return_to_owner,,Dog,Spayed Female,9 years,Border Collie Mix,Black
A687531,Buddy,2014-12-06 18:01:00,Adoption,,Dog,Neutered Male,10 years,Labrador Retriever/German Shepherd,Black/Tan
A689080,Lupe,2015-09-06 17:44:00,Adoption,Foster,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle/White
A682580,,2014-07-23 16:02:00,Transfer,Partner,Dog,Intact Female,1 month,Miniature Poodle Mix,Black/White
A597644,Lola,2014-09-16 14:05:00,Return_to_owner,,Dog,Spayed Female,4 years,Black Mouth Cur Mix,Tan/Black
A667356,Bella,2013-11-17 12:06:00,Return_to_owner,,Dog,Intact Female,1 year,Staffordshire Mix,Blue/White
A696861,,2015-02-14 09:00:00,Transfer,SCRP,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black
A693834,,2014-12-29 16:10:00,Euthanasia,Suffering,Cat,Unknown,3 years,Domestic Shorthair Mix,Brown Tabby
A698457,Andre,2015-03-14 16:35:00,Transfer,Partner,Dog,Intact Male,2 months,Great Pyrenees,White
A680363,,2014-06-11 16:56:00,Transfer,Partner,Dog,Intact Female,5 years,Australian Shepherd Mix,Gold/White
A661662,Jake,2014-07-22 09:00:00,Transfer,SCRP,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby
A700061,Chubbs,2016-01-05 00:00:00,Transfer,Partner,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Brown Tabby
A690592,,2014-10-23 12:32:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Gray/White
A711332,Spreckles,2015-09-13 18:17:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A720025,Oscar,2016-02-18 14:02:00,Adoption,,Dog,Neutered Male,10 years,Dachshund Mix,Tan
A702982,,2015-05-19 18:48:00,Transfer,Partner,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Brown Tabby/White
A679442,,2014-05-21 13:47:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue/White
A688996,Gibson,2014-10-21 16:21:00,Return_to_owner,,Dog,Neutered Male,2 years,Golden Retriever Mix,Red
A694138,Maggie,2014-12-23 16:56:00,Return_to_owner,,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Brown Tabby
A707610,Marley,2015-08-01 13:05:00,Adoption,,Dog,Spayed Female,2 months,Catahoula Mix,Tricolor
A659021,Melly,2013-10-21 15:08:00,Transfer,Partner,Dog,Spayed Female,6 years,Beauceron Mix,Black/Tan
A700832,Sweetie,2015-04-21 12:59:00,Return_to_owner,,Dog,Spayed Female,6 years,Miniature Poodle Mix,White
A669561,,2013-12-23 13:58:00,Euthanasia,Suffering,Dog,Intact Male,5 years,Doberman Pinsch Mix,Red/Tan
A664666,Red,2013-11-11 16:51:00,Return_to_owner,,Dog,Spayed Female,9 months,Australian Cattle Dog Mix,Red Merle
A706460,Wellesley,2015-07-19 18:42:00,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue Tabby
A714528,Blacky,2015-11-03 17:44:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,Black/White
A693162,,2015-01-01 17:21:00,Adoption,,Dog,Neutered Male,2 months,Australian Cattle Dog/Border Collie,Black/White
A690789,Odin,2014-11-16 17:17:00,Adoption,,Dog,Neutered Male,2 years,Siberian Husky Mix,Brown/White
A687643,,2014-09-08 16:41:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Blue Tabby/White
A708497,,2015-07-28 15:55:00,Euthanasia,Suffering,Cat,Intact Female,2 days,Domestic Shorthair Mix,White
A676344,,2014-04-08 14:01:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Torbie
A700622,Pickles,2015-04-21 14:35:00,Adoption,,Dog,Neutered Male,5 months,Rottweiler/German Shepherd,Black/Tan
A689671,,2014-10-08 10:50:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby
A669252,Willow,2013-12-21 18:10:00,Adoption,,Dog,Spayed Female,1 year,Soft Coated Wheaten Terrier Mix,White/Buff
A713036,Gordon,2015-10-14 16:23:00,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Blue Tabby
A714906,Polly,2015-11-03 19:00:00,Adoption,,Dog,Spayed Female,8 months,Pit Bull Mix,Blue/White
A692534,Lareine,2014-11-28 16:58:00,Adoption,,Dog,Spayed Female,1 year,Queensland Heeler/Pointer,Blue Tick
A647854,Kona,2013-12-23 12:00:00,Adoption,,Dog,Neutered Male,11 months,Chihuahua Shorthair Mix,Tan
A670473,Jackson,2014-01-22 13:49:00,Return_to_owner,,Dog,Neutered Male,2 years,Rottweiler Mix,Black/Tan
A695042,Spike,2015-01-18 12:35:00,Return_to_owner,,Dog,Neutered Male,6 years,Pit Bull Mix,Brown Brindle/White
A715556,,2015-11-09 00:00:00,Transfer,Partner,Cat,Intact Female,3 months,Domestic Shorthair Mix,Black
A686599,,2014-08-25 17:39:00,Euthanasia,Suffering,Cat,Intact Female,4 months,Domestic Shorthair Mix,Blue/White
A718632,Cher,2016-01-06 16:47:00,Transfer,Partner,Dog,Spayed Female,3 years,Chinese Crested/Papillon,White/Brown
A693383,Roxie,2014-12-09 18:49:00,Adoption,,Dog,Spayed Female,3 years,Basenji Mix,Tan/White
A674638,Sam,2014-03-16 10:48:00,Return_to_owner,,Dog,Neutered Male,7 years,Labrador Retriever Mix,Chocolate
A618663,Bailey,2015-08-18 13:40:00,Return_to_owner,,Dog,Neutered Male,4 years,Whippet Mix,Brown/Black
A693192,,2014-12-16 16:19:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A680468,,2014-06-04 18:51:00,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Longhair Mix,Orange Tabby
A711720,Lucy,2016-02-03 12:44:00,Adoption,Foster,Dog,Spayed Female,1 year,Pointer/Bull Terrier,White/Brown
A701477,Lucy,2015-04-30 18:34:00,Return_to_owner,,Dog,Spayed Female,7 years,Border Collie,Black/White
A669712,Cujo,2014-01-01 16:52:00,Adoption,,Dog,Neutered Male,3 months,Pit Bull Mix,Blue/Brown Brindle
A695598,Princess,2015-01-20 16:49:00,Return_to_owner,,Dog,Intact Female,6 years,Chihuahua Shorthair Mix,White/Tan
A718581,,2016-01-06 16:37:00,Transfer,Partner,Dog,Intact Male,3 years,Chihuahua Shorthair Mix,Brown
A713121,Clyde,2015-10-06 12:57:00,Transfer,Partner,Dog,Intact Male,1 year,Basset Hound Mix,Black/Tan
A705996,Betsy,2015-06-29 12:19:00,Adoption,,Dog,Spayed Female,10 years,Toy Poodle Mix,Gray
A715822,Phoebes,2015-11-13 18:12:00,Adoption,,Cat,Spayed Female,3 months,Domestic Longhair Mix,Tortie
A714777,Princess,2015-10-29 19:18:00,Adoption,,Dog,Spayed Female,5 months,Chihuahua Shorthair Mix,Tricolor
A715970,Coco,2015-11-25 16:37:00,Adoption,,Dog,Neutered Male,2 years,Pit Bull Mix,Blue/White
A671128,Sophie,2014-02-10 17:48:00,Transfer,Partner,Dog,Spayed Female,7 years,German Shepherd/Labrador Retriever,White
A697711,Sammy,2015-02-28 14:11:00,Return_to_owner,,Dog,Spayed Female,4 months,Labrador Retriever Mix,White/Tricolor
A692871,Castor,2014-12-24 11:18:00,Adoption,Foster,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A711509,Lucky,2015-09-09 11:40:00,Transfer,Partner,Dog,Intact Male,3 years,Shih Tzu,Gray/White
A664399,Beth,2013-11-09 13:42:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A684458,Amber,2014-08-11 18:44:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A688520,Queen Padme,2014-09-28 13:25:00,Adoption,,Cat,Intact Female,1 month,Domestic Shorthair Mix,Cream Tabby
A702743,Jackson,2015-06-24 18:17:00,Adoption,,Dog,Neutered Male,3 months,Labrador Retriever Mix,Black/White
A700848,Kiva,2015-04-25 18:53:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair/Pug,Black/Tan
A708531,,2015-08-01 12:47:00,Transfer,Partner,Dog,Intact Male,3 weeks,Pit Bull Mix,Brown/White
A673000,,2014-02-24 18:24:00,Euthanasia,Rabies Risk,Dog,Intact Male,1 year,Pembroke Welsh Corgi Mix,Black/White
A667667,,2013-11-26 13:43:00,Transfer,Partner,Dog,Intact Male,3 months,Dachshund Mix,Tan
A715643,Astro,2015-11-10 14:14:00,Return_to_owner,,Cat,Spayed Female,10 years,Siamese Mix,Lynx Point
A287017,Stitch,2015-08-16 13:31:00,Return_to_owner,,Dog,Spayed Female,14 years,Chihuahua Shorthair Mix,Black/White
A665975,Abby,2013-11-09 13:32:00,Adoption,,Dog,Spayed Female,5 years,Catahoula,Blue Merle/White
A677004,Fanniemae,2015-03-01 16:00:00,Adoption,,Dog,Spayed Female,10 years,Chihuahua Shorthair Mix,Black/Brown
A665388,,2013-10-17 13:32:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Cream Tabby
A716804,Cornbread,2015-12-14 18:07:00,Adoption,,Dog,Neutered Male,2 months,Pug Mix,Tan/Black
A674830,Mundo,2014-03-19 12:01:00,Return_to_owner,,Dog,Neutered Male,12 years,Jack Russell Terrier Mix,Tricolor
A683776,,2014-07-16 09:00:00,Transfer,SCRP,Cat,Intact Female,3 months,Domestic Shorthair Mix,Tortie
A710226,Rosie,2015-11-20 16:22:00,Adoption,Foster,Dog,Spayed Female,3 months,Toy Fox Terrier Mix,White/Tricolor
A673971,Prim,2014-03-12 18:57:00,Adoption,,Dog,Spayed Female,4 months,Dachshund/Chihuahua Shorthair,Tan/White
A680985,Onyx,2014-07-03 17:43:00,Adoption,,Cat,Spayed Female,2 months,Manx Mix,Black
A706169,Panda,2015-06-25 18:26:00,Return_to_owner,,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,White
A607586,Chita,2014-07-30 11:02:00,Return_to_owner,,Dog,Spayed Female,3 years,Rat Terrier Mix,White/Black
A674709,Chato,2014-03-18 12:50:00,Transfer,Partner,Dog,Neutered Male,13 years,Pekingese Mix,Black/White
A693120,Rex,2014-12-04 18:51:00,Transfer,Partner,Dog,Neutered Male,7 years,Golden Retriever Mix,Gold
A459161,Dugan,2015-04-19 00:00:00,Return_to_owner,,Dog,Neutered Male,9 years,Shih Tzu Mix,Black/White
A702727,Scully,2015-08-23 13:18:00,Adoption,,Dog,Spayed Female,3 years,Labrador Retriever Mix,Yellow
A679472,,2014-05-24 17:17:00,Transfer,Partner,Dog,Intact Female,2 months,German Shepherd/Labrador Retriever,Brown
A682722,Butters,2014-07-02 14:00:00,Return_to_owner,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Tan/White
A715700,Minnie,2015-11-17 00:00:00,Transfer,Partner,Cat,Intact Female,10 months,Domestic Shorthair Mix,Brown Tabby
A691948,Homer,2014-12-04 17:28:00,Transfer,Partner,Dog,Neutered Male,1 year,Pit Bull Mix,White/Brown
A708327,Xena,2015-08-08 15:22:00,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue/White
A678111,,2014-05-04 13:53:00,Transfer,Partner,Cat,Intact Male,3 days,Domestic Shorthair Mix,Blue
A718575,,2016-01-05 17:03:00,Euthanasia,Suffering,Cat,Intact Male,2 years,Domestic Shorthair Mix,White
A717467,Rudy,2015-12-28 14:30:00,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black
A664538,Madeline,2013-10-13 17:17:00,Adoption,,Dog,Spayed Female,1 year,Queensland Heeler Mix,Blue Merle/Tan
A671071,Lonestar,2014-01-21 09:25:00,Transfer,Partner,Dog,Intact Male,8 years,Shih Tzu,White/Brown
A666528,Holiday,2013-11-06 11:38:00,Transfer,Partner,Dog,Spayed Female,2 months,Cairn Terrier Mix,Brown
A704449,Evelyn,2015-08-26 13:42:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby
A670432,Thunderdog,2014-01-08 14:30:00,Return_to_owner,,Dog,Neutered Male,3 years,Labrador Retriever Mix,Brown/Black
A678821,,2014-05-13 13:20:00,Transfer,Partner,Cat,Unknown,0 years,Domestic Shorthair Mix,Black
A685514,Brisk,2015-01-18 16:42:00,Adoption,,Dog,Neutered Male,7 years,Boxer Mix,Brown/White
